6034,985,391,9340,9,0.7
9987,593,316,177,11,4.6
1348,666,474,5548,12,5.2
694,699,518,13509,15,0.9
6021,666,345,12663,11,1.3
9440,147,175,10328,8,3.0
8591,790,43,4714,9,5.2
309,875,686,10694,10,3.9
9231,607,611,6859,11,5.2
7958,860,495,4253,14,5.0
8161,745,369,8308,10,0.9
869,750,152,10851,10,1.3
1461,119,84,12327,8,5.4
7068,793,420,10867,15,3.6
9435,801,355,10821,17,2.3
6032,198,282,4699,12,4.4
4800,600,321,12150,16,1.9
3111,254,608,1016,14,3.7
7726,488,380,11494,10,4.5
5054,922,337,7046,14,3.9
8506,900,668,4055,12,4.1
8183,645,495,786,8,4.7
2424,776,602,10416,8,5.9
5799,679,246,1296,11,1.5
1678,145,123,11829,8,3.0
9684,724,291,9851,9,1.6
2111,169,156,11145,10,0.3
3413,796,636,7891,10,4.4
4322,37,275,1234,11,2.5
3800,683,542,11216,11,2.0
5707,978,149,668,7,1.3
2436,665,153,5775,8,2.5
8350,184,514,4663,7,2.6
3215,958,172,2669,9,2.0
3722,584,428,8538,15,3.4
5194,350,209,11966,8,4.6
5092,473,135,3577,8,3.4
4379,179,527,5886,14,1.1
8653,928,4,6741,11,3.5
4276,970,426,2859,15,0.6
859,20,623,8773,9,2.6
4642,147,256,11983,17,2.7
8624,60,213,6068,14,2.6
1893,15,505,12583,15,5.6
7152,735,354,4698,8,2.4
4551,277,422,12994,11,5.7
3293,975,224,405,7,5.0
3954,247,171,10980,17,4.8
7054,34,198,6103,15,5.0
5657,380,500,8782,7,1.7
6113,576,33,987,14,4.8
1664,348,347,7728,9,5.7
4375,711,357,8277,11,5.7
9096,207,463,8409,11,4.7
2012,983,571,608,16,0.6
8440,969,698,10889,16,4.5
7113,536,621,31,9,0.6
5308,665,70,8871,12,4.1
4530,26,686,1884,8,3.5
4989,334,196,3983,16,3.4
1801,566,480,9689,15,3.7
166,105,109,4438,11,1.5
1504,154,191,4575,14,4.9
330,52,42,8877,8,1.3
287,741,72,11372,11,4.4
7848,576,183,1013,17,0.9
3339,588,354,13314,9,3.3
1590,310,211,3190,12,4.4
5521,772,499,5375,14,5.3
5764,482,580,884,14,4.8
2956,960,537,6037,15,0.5
386,81,151,6173,10,5.0
7912,860,316,3481,9,3.8
1838,515,48,13638,10,4.2
1442,240,536,13256,17,5.8
8591,517,488,1389,8,1.3
8809,274,688,5766,8,0.5
9472,298,485,1624,8,2.4
8501,222,335,13604,9,3.1
1323,183,184,11555,14,0.9
2674,326,644,11501,14,0.3
499,615,584,6141,10,5.7
1750,374,536,9691,13,1.4
9934,277,694,11377,13,2.0
4509,768,525,5801,17,4.6
1427,672,636,4114,9,0.3
3912,288,75,9861,12,1.0
2852,512,378,9487,16,0.3
4105,143,637,12248,11,0.5
3312,254,529,12486,7,5.8
2006,563,74,12605,14,5.6
7045,792,487,11403,13,5.2
3661,120,626,20,16,4.1
542,216,554,3431,10,0.0
7544,359,652,4575,16,5.6
7964,362,414,8240,13,1.5
350,354,573,4355,17,0.3
8870,201,339,13098,11,4.9
1853,434,244,4967,16,3.1
741,569,16,2822,7,2.6
388,891,228,3223,9,1.2
7991,986,652,13089,13,3.3
5533,926,338,430,15,4.7
474,904,667,6685,15,3.2
6168,646,178,7963,8,1.8
8984,385,565,12161,12,3.6
6156,672,2,2985,16,1.4
4403,474,516,8417,16,5.6
3028,8,692,6563,12,1.4
1932,74,324,7353,14,1.9
3239,339,588,6833,15,2.3
3804,555,41,5413,7,2.8
7198,67,600,8510,13,2.9
4026,294,335,13231,16,1.1
4569,151,99,7469,9,3.1
8385,404,98,11638,10,0.3
1519,538,369,5835,7,1.7
3479,801,299,3076,7,1.9
2941,495,397,12302,10,5.1
1030,957,190,11576,16,0.7
459,871,538,12564,7,3.3
9537,986,103,2235,10,5.6
7360,184,447,13786,11,2.8
5677,592,101,6123,14,3.4
1026,609,373,599,11,3.6
3936,564,201,3423,16,3.5
7787,657,176,3034,10,5.5
6162,599,41,1163,10,5.3
1110,502,490,12071,11,2.1
4078,743,301,10847,13,2.2
7478,906,23,10959,10,0.9
8823,527,363,9727,12,4.0
1832,437,318,11405,16,5.0
3272,282,386,4184,11,5.0
1984,396,481,7407,16,1.2
6692,49,183,7485,14,1.1
5461,678,456,4622,7,1.6
8328,332,75,1340,15,0.1
8873,777,6,7761,10,4.1
8082,511,156,9280,10,2.1
5463,489,79,1216,16,4.9
9840,483,372,1069,15,3.4
7243,654,471,6588,13,4.0
7377,821,358,1828,14,4.6
229,624,166,12076,8,1.7
5441,905,299,7849,14,2.1
1070,209,365,4038,10,4.0
845,830,618,10398,7,0.4
7075,769,590,12654,16,3.7
1367,11,152,2514,17,4.4
5479,940,308,13296,12,5.1
5280,864,538,2859,13,0.2
8042,414,451,4843,10,2.5
2641,518,390,12744,9,2.3
9983,322,371,3350,11,1.2
2294,560,274,11307,13,0.6
4086,228,187,4053,9,0.2
7167,354,196,12050,10,2.9
7753,642,490,7802,8,3.3
6058,672,684,11159,13,2.1
9202,445,150,9509,10,0.8
4079,272,104,7830,13,0.3
4993,821,250,11389,17,0.1
7322,986,440,10238,10,1.9
1059,298,480,12827,7,4.6
1626,609,146,6040,13,1.8
9468,472,228,11608,17,3.8
1505,23,596,10160,9,4.5
9692,37,456,10780,16,4.7
4932,88,16,11240,15,3.4
2263,3,479,8836,16,3.7
3693,657,216,12030,16,5.2
834,552,72,11725,17,3.4
8925,57,387,10670,12,3.3
1816,28,451,9021,14,3.7
8334,343,550,3568,7,4.8
5431,150,598,8395,8,3.8
6756,96,695,9973,10,4.7
4309,880,110,6438,16,1.1
6457,64,666,7646,10,1.8
1913,491,602,8967,14,0.3
9020,369,220,13222,12,4.5
9467,492,260,1938,12,2.7
8223,696,624,6589,13,0.3
2785,240,261,11687,12,0.9
4088,657,567,10921,15,4.4
5822,442,442,910,8,3.0
3617,931,691,13093,12,0.2
2090,452,646,13275,16,1.9
4865,447,307,13644,17,3.0
4524,439,107,10944,13,0.0
9101,397,110,11009,10,5.5
5321,224,341,9532,15,3.0
2292,11,150,11633,12,2.7
5738,27,22,5409,12,3.6
3037,158,680,805,7,4.9
8333,645,530,323,14,0.5
888,869,316,13680,16,2.9
6710,786,525,998,12,3.6
7687,244,509,7726,7,0.8
6820,581,644,13158,15,5.8
6668,540,97,11763,11,5.3
5555,828,587,895,7,4.8
612,351,654,7168,11,3.6
2924,313,601,4938,16,5.5
2723,984,148,12285,12,3.3
9820,850,584,13671,11,2.5
3278,389,228,1957,8,1.5
532,575,117,1409,9,5.9
2801,665,17,12269,14,5.2
3909,528,147,13377,9,2.7
9678,16,600,7192,10,5.6
5831,15,628,11118,16,2.1
8179,607,550,3366,8,1.5
4409,547,291,10830,11,2.0
2792,824,544,12140,14,0.3
4680,602,315,10007,12,5.7
8158,371,180,4054,13,3.1
7390,41,494,772,12,5.5
1680,346,185,767,13,2.1
3351,37,339,4607,11,1.1
9474,358,323,6543,11,1.6
6744,705,622,6209,9,1.5
7051,495,473,7139,14,2.3
4225,661,212,8072,7,2.5
4951,340,516,9085,8,5.6
7615,402,466,11985,9,0.4
8081,657,664,435,8,0.7
2985,930,396,11255,11,2.3
6706,618,605,3432,16,1.0
3995,503,502,12694,14,0.6
8327,36,117,6259,7,3.2
8871,955,546,13395,8,4.8
4223,732,401,11958,14,0.1
4544,769,132,4175,12,4.3
3530,434,577,2891,10,1.7
4575,168,312,10366,7,3.3
2584,111,154,74,9,4.4
5683,44,508,13303,14,4.0
9126,135,598,8626,9,2.1
7319,613,198,11826,16,2.1
1211,574,623,1103,13,2.2
6055,546,521,828,16,4.1
276,6,623,5917,11,3.4
7688,930,300,3489,7,6.0
8397,107,511,12010,16,5.4
1374,38,24,9066,10,3.5
2229,525,592,704,9,4.8
7782,533,17,10836,9,3.7
1947,780,546,11911,9,2.9
3763,645,295,6456,15,0.6
3829,848,232,9503,16,5.1
5244,19,62,915,11,1.2
1252,262,57,4409,8,4.1
4622,627,417,5821,8,1.5
1980,595,632,11144,17,2.6
4735,361,70,826,14,4.8
1101,795,253,6480,10,4.7
5090,858,546,5871,15,3.5
9877,508,520,8983,17,0.1
3404,884,115,501,9,3.3
2540,68,43,13284,16,5.8
3171,320,273,12922,16,4.9
6826,627,510,1564,17,5.0
1930,585,145,5938,9,2.2
1094,866,683,9558,16,2.7
1584,366,245,10083,16,4.0
2450,157,335,505,10,5.5
7696,795,54,2650,11,0.6
7670,936,229,4,16,1.2
5393,62,147,4138,17,2.4
3107,661,265,11093,15,5.7
1648,758,679,8730,16,1.7
2441,936,351,8840,15,2.7
3492,363,512,10850,11,3.7
3331,762,86,3820,17,4.3
5407,115,58,7955,17,2.5
7039,909,194,8554,13,2.6
2988,424,64,10397,7,3.4
93,981,560,8850,12,5.1
210,848,629,9825,9,0.9
5355,165,556,11996,16,2.9
577,815,244,1936,10,5.6
2723,891,57,7624,7,1.4
4210,718,20,72,10,3.5
8266,986,40,6151,15,5.6
9927,923,257,5950,8,5.5
6273,233,339,1596,8,0.5
9735,708,679,6710,13,4.2
2601,70,180,7817,15,4.8
9190,336,559,7382,14,4.7
1163,140,220,9306,14,0.9
7044,524,530,8059,12,3.9
9660,86,479,4105,7,3.1
7648,461,237,2242,15,0.9
6898,157,180,5508,12,5.1
6147,673,584,11722,12,3.4
3594,298,368,13961,9,3.2
5595,193,595,3204,13,0.5
2686,174,127,5921,11,3.0
3255,154,88,2780,13,1.3
4957,620,216,1039,10,5.7
6502,887,406,9324,11,2.4
2763,955,131,6555,12,2.9
3430,286,456,7612,16,2.0
9753,23,206,9442,11,3.8
5529,433,37,9952,17,2.7
9235,415,285,2159,13,5.9
5973,720,452,7503,7,2.3
9284,711,410,8136,16,1.3
3447,698,602,2898,16,5.3
253,281,435,8084,15,4.8
4143,144,378,1457,15,3.7
1103,959,172,1276,8,5.3
31,140,679,11293,12,1.2
6332,335,132,12309,10,5.9
5746,733,528,9835,9,4.4
6398,20,129,12957,8,4.8
5993,846,490,12140,13,0.8
2629,846,243,11633,11,2.5
6170,868,468,12593,11,2.3
4121,12,88,2328,15,0.3
7508,809,38,6065,12,5.2
9988,386,287,4488,13,2.3
422,142,499,3220,7,2.5
7153,197,289,6442,14,0.1
2401,686,376,12214,16,4.9
2567,664,611,5319,14,5.3
5732,207,669,1161,9,1.0
846,541,654,11209,11,4.5
2058,857,88,119,13,4.0
4865,547,696,10394,7,3.4
1285,484,84,2994,11,1.4
9232,974,682,6110,9,4.6
8123,40,378,12193,15,5.6
5947,912,591,13622,14,2.2
6644,254,285,13869,12,4.1
9225,260,166,2822,15,0.9
8038,247,342,6628,13,1.6
3695,503,266,9566,17,0.9
5433,182,43,5190,12,4.6
8122,865,593,6358,14,4.9
8501,385,16,3991,9,1.8
6891,421,401,156,8,4.0
5824,796,46,8307,14,1.7
4717,755,426,12161,11,1.0
888,241,469,3708,11,5.1
7941,443,76,7994,8,2.0
4417,946,612,4416,12,1.0
9342,501,201,13163,13,5.4
7713,177,351,6198,9,3.1
4058,783,490,26,7,0.9
5048,790,421,1069,10,2.9
3143,627,144,8781,11,0.1
4194,282,547,13591,11,0.6
9713,489,387,9806,17,4.1
9116,315,385,9975,16,4.0
1914,583,666,2268,8,3.8
3963,285,259,13099,16,3.6
8173,99,689,12129,15,4.0
8960,955,361,8097,7,2.7
4786,263,311,8366,10,5.3
3016,996,358,1137,13,1.7
4928,744,537,1196,14,2.4
878,308,521,5016,14,1.0
3096,470,116,10228,15,2.4
932,563,139,4631,15,0.8
826,332,143,5768,8,1.8
9329,499,679,316,8,4.1
9746,231,581,8561,9,5.3
3455,324,512,10302,10,2.5
7729,970,321,6447,15,1.0
8897,219,299,8387,16,3.9
4358,381,200,13075,8,1.0
5471,537,462,11989,11,5.5
4503,302,141,6118,13,3.1
5559,964,174,4971,10,2.8
4544,299,626,4237,9,4.3
8472,770,519,9690,9,2.4
6147,886,55,9782,7,4.1
3847,520,106,6204,8,5.7
8604,230,154,6267,8,4.7
1546,226,59,6432,15,5.2
3882,299,26,12938,9,3.5
1441,202,582,9648,8,1.2
9962,77,182,6364,13,0.9
9963,788,90,1247,8,5.6
9013,97,37,12266,12,0.5
7767,901,663,4544,7,1.2
8652,81,29,9942,17,6.0
434,77,437,9979,9,1.6
8367,316,192,9418,17,4.4
8168,466,82,239,15,0.0
162,291,579,12528,14,1.9
7074,276,179,9145,11,4.7
4127,641,89,13440,15,5.7
193,429,588,11668,10,4.8
6961,233,525,315,8,2.8
7168,37,50,7900,12,2.5
5878,919,278,168,14,3.9
3588,642,514,10792,8,5.0
3018,676,75,1569,16,2.6
774,215,266,6807,9,5.9
7667,169,587,6180,16,0.4
537,827,1,446,9,3.8
6605,922,109,4308,7,0.9
3234,743,187,1480,15,1.1
7894,732,233,10724,17,5.3
7714,588,364,2783,17,1.6
1735,494,449,820,10,3.8
4672,414,268,5254,7,5.0
4856,743,81,10595,9,2.5
6725,896,353,8403,13,2.1
3503,659,609,4560,10,1.3
5511,839,115,5866,15,0.2
5736,550,88,13259,8,3.4
4481,613,57,6364,7,4.7
7689,678,410,3520,13,3.6
2096,396,99,3041,13,5.6
1875,263,696,9774,8,0.8
80,41,515,11829,10,0.6
9891,184,314,10728,13,4.5
1475,413,346,5640,12,2.1
8111,76,498,1423,17,0.2
9753,70,13,6991,9,2.3
4535,606,275,11422,10,2.0
9402,398,356,5962,8,0.2
9027,516,336,5910,16,2.1
6447,930,284,194,13,0.0
9052,45,444,11637,14,3.0
634,571,55,391,13,4.1
9897,288,583,5928,14,5.3
5584,83,524,8584,13,0.4
3554,491,440,4592,15,0.2
5554,501,654,8245,10,1.8
5153,855,350,5489,10,1.3
3588,289,134,9601,7,2.8
1294,811,518,10517,7,4.1
2232,120,517,5721,12,1.3
2186,426,53,3065,11,4.6
721,388,677,11949,8,1.7
259,401,643,7888,13,2.7
7936,884,489,10910,12,1.6
3291,496,14,6275,10,2.2
4802,802,6,4860,9,2.9
1171,901,111,9106,8,0.6
9191,391,606,1710,8,4.1
3570,603,15,5915,17,5.2
7364,316,506,11145,16,5.5
2241,906,10,2198,15,4.1
4431,203,544,9315,7,4.5
7598,448,177,5921,12,3.9
8818,152,635,585,13,2.4
5964,42,684,2450,11,2.7
8307,179,407,10606,17,2.9
2682,46,380,4432,16,3.9
4179,878,95,11028,15,3.4
8279,347,680,7694,13,0.7
1731,92,230,13525,17,5.9
1506,58,12,2774,16,2.7
5924,178,415,6096,14,5.3
5407,346,524,9694,7,0.3
6691,805,382,4285,11,3.2
1985,956,146,10214,14,0.6
5545,3,501,7977,14,5.4
8681,726,343,7586,8,0.6
9918,797,564,8456,16,0.6
7141,193,142,13877,16,2.2
347,163,396,9261,7,1.9
2664,27,251,5948,8,5.4
4470,315,267,817,9,4.8
2809,4,571,2283,14,5.9
7071,866,234,11017,15,3.5
6894,235,232,1183,8,2.5
3278,929,490,13391,9,2.7
5986,37,258,415,9,4.7
8890,242,625,4822,10,5.5
6551,722,22,795,15,4.7
3732,788,505,10764,17,0.7
1642,431,40,10874,8,0.6
7350,382,555,8265,13,4.2
2353,390,630,1683,12,4.7
7370,338,629,13984,13,4.8
794,517,331,5012,15,4.3
5813,936,424,4572,16,2.2
5019,460,322,8331,9,3.6
3718,786,625,8059,8,4.7
7668,799,209,8340,8,0.7
5968,785,29,6482,14,1.4
4580,806,654,4197,13,1.2
2354,120,474,12957,17,0.3
8753,358,495,9243,14,2.7
3967,818,499,11510,9,2.9
9876,230,44,5992,8,0.1
2266,912,148,3279,17,5.0
1559,350,347,8175,14,0.2
7760,365,698,6779,12,5.6
8538,592,220,9867,9,5.8
2550,748,217,13800,13,4.7
5900,750,340,8593,11,3.5
2175,292,595,11975,13,1.1
2768,201,251,8509,14,3.7
3515,509,632,934,16,3.2
5508,990,159,13058,15,5.0
3320,307,15,10719,16,1.3
1235,370,6,4115,15,4.5
2271,326,213,2755,12,1.7
2786,659,369,1540,10,1.0
8864,503,386,2641,9,0.4
2400,545,329,11398,11,5.6
1841,470,467,10321,15,1.4
4525,910,594,8474,17,5.3
5758,665,684,6628,15,5.6
9569,915,98,2782,16,4.8
7881,960,194,9424,13,2.9
1387,745,62,5285,7,5.1
1955,378,95,7819,8,1.5
3014,900,530,9596,12,5.4
2054,183,589,12654,13,5.6
8970,816,553,961,11,5.9
3707,463,672,23,13,0.7
9436,435,127,8377,16,1.7
6126,275,301,9010,16,2.5
3270,916,215,9604,16,5.6
4983,780,162,7179,9,1.2
4122,449,398,13750,17,2.9
5849,597,147,7042,9,0.4
8347,800,667,274,15,4.4
581,915,427,5162,11,5.8
6078,452,182,11337,14,1.7
8696,31,467,2535,12,5.7
9011,505,472,13557,13,3.8
9493,799,647,5931,12,0.2
1473,625,82,3692,14,3.5
4496,414,295,3250,7,4.2
6341,821,181,8668,17,1.4
86,774,58,7859,12,3.2
5685,333,431,9725,16,4.5
3052,883,235,10951,8,5.1
8850,68,446,12600,8,1.5
3664,155,366,9907,8,0.9
9285,450,341,7263,8,2.8
7786,403,32,4609,10,0.2
7104,827,206,9053,10,5.8
7971,801,436,9291,14,3.6
8248,427,107,2722,8,4.6
9490,265,409,11252,14,4.3
4613,809,220,6510,15,4.2
7196,739,665,8110,13,3.7
3723,483,537,9307,12,0.5
9227,843,174,9733,10,2.8
2801,483,76,2922,10,0.5
45,369,545,2644,7,4.1
1660,840,96,4829,10,0.1
4466,382,251,11987,7,0.1
2874,638,242,8526,7,0.3
2441,273,539,7215,12,2.8
7619,410,207,4616,9,1.3
7491,92,64,12866,17,0.9
2393,543,83,1395,9,1.1
6423,179,159,3580,10,1.0
7064,826,11,7339,12,3.5
166,350,5,4699,7,1.4
9366,838,610,10927,17,3.0
1787,89,577,10779,17,2.7
6456,247,32,11607,17,0.5
4106,271,321,1578,14,1.2
1677,834,101,728,15,1.0
2048,114,162,13631,12,4.1
5462,808,245,380,12,2.6
