13306,183,6676,1094,62.0
10813,380,1089,119,96.2
4694,56,5236,683,99.7
7960,78,9530,836,81.5
12670,728,11429,788,37.2
2711,100,5843,412,84.4
11576,549,12111,492,81.7
12898,378,7001,1077,69.9
5738,634,13918,284,47.1
5777,550,3687,468,87.0
6744,80,9286,200,91.7
8755,508,12934,618,78.7
13051,738,7376,888,84.5
7261,144,5909,240,27.9
3307,334,737,563,9.0
2421,571,7112,427,91.6
11797,373,3407,560,14.3
11187,492,9192,1029,56.7
13426,311,5327,240,49.7
6469,334,4625,988,15.3
6288,489,793,988,79.8
7939,631,4232,550,69.9
12501,207,12165,1051,87.9
4870,279,1449,954,87.6
1922,486,9112,670,20.5
5761,252,4636,259,5.1
4749,571,7965,81,50.0
812,507,9251,395,4.6
3823,546,4117,744,16.7
7599,233,5127,598,78.8
6798,700,2733,38,58.7
1786,474,6468,44,80.6
652,657,223,156,3.3
13390,719,2910,388,61.7
4177,29,5761,509,63.5
1334,662,10161,619,3.3
4508,464,7164,1079,95.4
12497,483,6159,1099,24.4
11728,236,1351,966,86.1
2703,122,1599,867,34.2
8853,426,7087,174,35.7
8271,742,4284,409,22.8
4438,305,11989,691,42.4
7401,411,1533,820,77.5
5380,285,9264,413,59.9
11693,375,1778,941,28.8
865,536,4538,734,46.8
6978,274,7691,68,77.1
2364,622,4136,721,76.4
9794,197,11607,506,49.3
9708,449,2740,123,91.8
11569,494,7232,250,47.4
5681,275,12781,879,75.6
13643,659,9713,107,75.2
12794,268,10175,66,12.7
10676,622,572,434,34.5
5588,674,7605,499,14.5
10703,356,423,66,54.1
4485,581,5673,763,29.6
5047,140,3030,907,86.7
306,140,10603,1073,77.1
4127,316,6871,548,43.9
12425,4,13152,907,10.9
11080,310,7184,473,90.1
7556,203,7614,814,72.3
9846,531,3119,314,81.4
3386,722,9344,335,54.7
11683,434,12631,997,49.3
10969,736,9372,329,45.8
3557,136,10583,812,90.6
10523,287,4502,370,73.2
1066,689,4072,330,62.7
8268,252,7808,497,99.4
4653,43,1742,223,40.7
9492,533,9172,675,32.1
2484,741,4277,565,94.8
7535,575,4421,1037,80.7
8485,655,8962,621,65.2
1918,455,6950,970,19.2
316,245,6221,877,53.9
9656,177,5378,567,61.7
13007,598,7147,1021,88.2
12042,427,6666,833,24.6
5778,28,265,143,30.9
10258,246,7930,587,39.2
13845,650,189,648,68.0
1922,234,10038,885,28.1
2336,193,8038,672,43.0
1841,300,11809,506,46.7
12154,122,7867,594,1.1
95,177,4480,905,15.9
5453,66,729,226,69.9
10698,355,3094,1100,44.0
9435,12,8028,640,31.3
4153,365,9819,237,12.9
12838,465,3577,361,60.4
10478,142,1524,312,56.1
10076,78,2115,168,96.6
6871,456,831,744,7.5
13408,214,2873,447,62.1
6732,534,6947,912,9.4
10929,515,9580,497,15.7
10730,580,3623,803,19.8
3268,45,512,440,60.9
10832,523,3293,155,95.7
1519,172,10871,177,22.1
10228,132,652,1089,62.4
7894,386,6793,784,30.7
11572,743,9749,514,70.6
8902,297,11356,283,31.5
7113,480,2926,603,13.7
3124,201,2432,589,66.8
2900,36,9889,590,41.6
11270,300,5857,600,32.1
3751,36,3509,1016,79.8
1010,404,3521,325,95.4
8248,740,3932,141,34.3
10169,500,656,603,94.2
3508,21,10348,215,81.7
6154,200,11634,943,36.8
10256,277,9501,518,11.0
1622,412,12761,407,14.2
9848,345,12250,594,8.6
4740,170,5455,790,48.3
6660,281,806,675,21.4
10396,401,374,771,9.3
7560,601,2769,447,5.9
11425,630,3252,365,5.2
2864,214,1045,319,96.4
7178,4,7578,818,39.3
11052,362,13855,219,96.3
2712,7,10251,1068,9.9
8451,68,3832,831,84.6
5767,77,3209,560,51.2
5597,297,11590,746,62.5
7658,247,7231,579,27.7
11165,407,13781,354,34.7
6769,591,8908,1018,93.1
3143,138,12592,422,64.2
10983,412,5778,943,96.1
13620,230,8808,84,84.3
8910,300,12474,298,82.9
7826,593,8791,148,64.6
116,448,9910,621,79.7
3993,274,12172,338,27.3
1385,558,918,737,86.7
8074,499,5340,157,16.9
10001,334,4569,62,58.2
11499,441,3099,1068,71.1
10056,240,6419,401,64.0
13399,626,6267,977,25.0
13880,616,4816,621,91.2
3031,164,843,576,6.2
402,279,11819,952,8.0
3122,107,3094,375,73.0
469,393,11471,143,63.1
3098,413,12619,569,10.7
5772,584,6551,1004,40.7
11075,536,10159,651,44.9
60,395,9634,44,91.5
5145,576,11948,1034,39.7
3752,656,2302,846,24.9
144,395,5128,979,30.9
11333,245,8222,683,59.7
4759,732,444,122,13.0
6101,670,13129,887,35.5
12731,676,2913,473,90.9
2648,725,8514,683,79.5
5672,327,10069,559,13.6
7872,400,8178,306,92.3
3426,682,90,978,93.2
12032,69,10872,856,74.1
5898,41,8575,834,8.8
1824,293,5338,844,26.8
581,704,8126,768,1.4
8407,345,11132,824,6.5
7785,627,4582,995,66.3
7568,430,8341,349,8.2
9157,388,5266,380,31.9
7874,173,2648,463,82.0
699,367,6946,886,82.2
13314,549,9262,670,1.0
2768,308,10307,287,7.0
9460,526,7540,688,19.1
4333,612,3394,264,30.6
1823,10,1974,746,18.1
13148,280,8332,634,40.8
9079,588,5910,493,99.7
10820,361,12590,374,12.3
13023,38,10190,416,81.4
10657,674,13181,403,44.6
5387,673,10596,485,48.2
4414,436,10838,338,48.2
5969,348,909,511,51.6
11833,264,6736,878,12.3
3588,426,11990,907,25.1
11837,545,3209,711,89.5
7028,38,12294,732,98.1
8877,59,13113,909,35.4
9580,367,8530,879,40.2
350,579,4613,836,88.1
9922,571,7753,288,96.7
1828,532,9410,423,80.8
8354,402,11413,374,18.2
3886,19,10595,212,72.1
2391,544,13828,142,22.5
5437,366,12633,358,4.6
5293,223,841,282,32.5
1555,60,799,254,82.0
1876,655,9150,735,76.3
10439,355,515,600,61.5
6097,23,8615,368,66.4
3736,53,9503,612,76.8
8546,699,416,320,8.1
13704,713,6487,260,48.4
1037,201,2750,114,7.2
2512,402,11038,775,69.0
3452,632,2550,64,68.8
2814,295,11018,371,59.1
1942,374,1643,13,48.5
8825,639,8391,155,65.9
3355,327,8329,239,73.4
10624,587,10475,1080,61.5
4064,86,4997,73,21.3
6482,387,8658,617,86.5
8798,179,3113,28,16.0
6264,629,12808,301,37.8
1650,144,6876,229,43.1
4818,65,3410,346,30.9
2520,717,1621,444,90.8
11415,226,1475,401,62.0
12702,113,12000,907,25.9
9466,693,10506,1072,33.8
12829,119,1728,1029,88.0
4467,344,6661,42,92.1
3438,299,5962,565,69.2
202,585,3590,9,6.9
1646,277,9938,859,43.0
12726,202,9469,589,44.6
10263,398,7668,47,50.9
71,362,12683,380,99.6
10156,438,2741,9,96.4
8998,254,4131,1,38.2
2796,55,7664,324,68.8
1588,160,6098,574,52.2
6411,477,3637,602,63.8
13094,8,10485,276,13.5
2143,392,9301,184,62.9
12423,289,9819,826,92.8
11198,738,7379,17,89.7
7481,225,9525,1098,28.2
12055,6,5029,922,98.8
12097,278,6617,934,78.6
6284,361,6976,873,27.5
6894,655,8015,621,41.2
1268,596,3205,946,7.2
3798,107,9385,964,51.8
10204,643,11331,405,73.3
8514,52,6165,1035,57.6
12431,425,5155,35,90.9
6729,173,10498,874,43.7
8255,217,3474,392,49.7
10698,118,10244,670,36.3
585,336,590,496,71.4
1082,705,1688,890,89.5
7794,427,1566,423,5.8
4216,312,2753,276,42.3
8121,705,10766,990,50.4
12334,169,13069,206,6.2
1319,364,10629,1049,61.7
6878,180,2154,936,75.4
3501,732,1990,77,85.0
2998,630,197,102,61.9
4759,160,2312,653,62.0
11677,520,7301,737,86.4
10749,310,12197,790,86.6
1018,26,865,37,1.7
11109,683,2431,593,8.0
7304,412,8191,168,60.2
5079,314,2402,962,82.8
4442,501,2271,881,76.7
996,691,11531,839,46.5
2907,181,6917,704,42.5
9402,426,2452,714,50.1
10995,176,7141,66,61.5
13272,742,1716,974,14.9
10340,580,8122,661,28.8
2854,150,8274,913,83.3
13646,301,9233,507,57.4
11482,184,11506,1050,32.7
4825,122,10945,540,60.5
2763,620,7423,443,28.8
11780,716,9853,942,68.4
3188,43,5320,999,11.6
10476,342,7651,609,9.4
6324,393,13295,785,43.8
1775,32,2000,783,7.0
8546,476,4982,812,12.0
13057,98,1827,993,6.5
12556,511,5553,502,91.8
12892,43,5437,223,7.6
5122,47,12382,304,9.6
4110,405,1338,552,1.0
3271,139,8028,595,69.6
7264,26,8881,328,13.5
12519,139,6699,743,21.3
6911,167,8695,520,19.6
8738,239,7582,495,58.8
207,577,13212,765,3.9
4211,595,9560,787,46.7
4217,176,10139,740,7.6
7188,420,7589,670,48.6
7336,209,1659,443,13.6
1724,278,9443,673,71.5
5166,267,582,238,56.2
13806,109,6416,1090,93.1
4636,292,3066,348,45.3
3805,562,5535,1091,54.5
12826,701,1284,558,17.7
12258,672,10488,668,54.8
9163,224,6886,745,75.1
799,733,8825,824,44.4
8939,437,6126,833,43.6
8640,19,3325,1083,78.0
9767,375,407,110,51.3
10093,653,7035,1095,17.7
5204,368,8305,226,44.9
3040,137,12008,949,78.8
4836,172,3155,21,31.0
540,529,12225,743,31.8
1793,165,6703,266,43.0
8842,149,5710,321,37.7
9364,304,9636,312,46.4
1645,168,9301,42,53.0
9514,171,11312,752,91.1
11004,361,12064,142,43.4
8564,384,11095,542,73.6
10761,410,2951,231,32.4
10528,518,9435,1066,54.4
11241,183,11404,1072,19.2
3910,716,6463,173,78.8
8192,660,2546,657,21.2
10735,659,6295,688,23.5
4751,569,9031,938,81.8
8638,627,9690,266,47.9
4317,593,10000,424,64.2
5355,406,319,486,36.3
870,580,11035,1037,7.9
10503,331,4253,719,13.2
9243,225,1208,752,88.4
6076,650,380,345,15.9
12390,100,13795,809,34.4
10533,305,9629,478,8.9
559,429,1063,617,32.1
9379,594,3812,309,27.4
4783,228,11559,323,31.0
6163,589,3459,250,14.8
9113,200,12052,963,27.3
12119,308,5641,351,46.5
921,657,1146,45,53.0
4254,426,2668,802,73.5
5567,472,12115,709,81.3
12061,478,8910,512,87.5
1440,373,10437,987,1.9
8595,374,3766,974,14.1
3297,1,1696,717,19.1
10715,89,5709,974,77.0
7718,34,12320,753,31.0
6805,81,3274,693,48.5
10155,41,2557,387,86.2
6761,287,191,378,10.7
5972,486,3762,443,7.8
6185,24,2499,294,97.7
4699,495,4352,798,71.9
8057,401,13346,827,85.9
5722,431,5533,723,39.8
11051,77,4728,139,45.4
7179,456,571,804,89.2
9208,265,5294,756,7.6
7418,113,4920,691,43.0
9302,211,8238,138,19.9
9840,12,10815,158,13.0
2915,146,8218,916,78.6
7354,442,12649,1040,72.2
8292,694,9439,388,55.3
9580,162,5617,227,46.9
990,307,2582,219,88.9
9715,42,12143,646,49.4
13005,591,12148,155,39.5
11386,152,7678,773,54.4
3468,205,5156,937,99.0
1688,594,9418,1060,75.7
6829,318,12653,274,63.4
7668,194,9751,874,9.2
4999,23,9210,767,91.1
10538,114,5616,1044,67.0
12353,15,2531,441,17.7
13510,527,13896,422,49.5
9419,424,9720,432,14.9
5680,257,11688,255,58.6
11861,456,11797,724,20.0
6321,125,7224,375,73.4
12751,497,11163,728,72.9
7754,15,2200,910,67.7
6552,35,10422,187,52.6
1615,232,2459,27,65.1
8311,724,1188,523,91.8
12598,717,7537,136,70.6
7487,646,13311,818,30.7
3217,249,2883,630,23.2
7675,226,10543,137,82.3
9860,265,2083,353,20.5
8409,711,5314,536,74.5
9008,519,8187,369,49.4
10509,627,4482,120,71.5
3525,470,13275,912,16.8
10707,603,1544,1009,59.6
745,59,6478,869,62.3
1363,657,5956,30,7.5
5852,164,9880,123,2.9
8152,462,11712,1006,34.9
6542,487,12095,337,87.6
13178,294,7193,430,97.5
6704,51,11282,128,19.0
10015,614,742,42,93.9
4912,50,9336,354,44.7
9556,219,6655,761,16.8
10974,711,10914,311,23.9
12087,306,3857,1093,90.5
12102,641,834,663,83.2
12291,737,5108,820,64.5
11926,689,2692,649,7.5
1878,244,4459,671,82.5
3409,176,13489,761,51.2
9405,108,12678,547,29.3
7371,53,5123,953,79.5
9414,62,13699,83,32.9
1377,171,12648,961,2.7
7620,737,5906,1069,65.2
4782,43,7569,444,57.0
13498,476,6568,240,66.6
13116,635,9992,419,48.6
11491,560,12088,669,37.3
5124,14,12255,376,68.9
10727,439,10717,597,23.4
8474,246,8900,117,79.3
7001,52,2280,941,75.8
560,137,7672,329,73.9
2824,476,3969,1088,77.2
3905,396,2387,700,71.9
8971,346,13656,26,33.8
5583,43,4410,471,72.4
2464,385,1749,888,46.7
11768,535,8487,83,39.4
1685,362,13776,683,12.2
394,491,7544,556,71.1
2604,340,3795,481,45.2
9444,557,5301,1072,99.2
3357,124,1332,479,71.1
8141,705,226,813,64.2
2510,347,2388,317,99.2
11017,266,3503,816,77.5
6275,613,4079,625,24.7
9718,701,13268,105,32.1
3269,615,6905,266,51.1
5972,85,7241,1027,49.1
13346,113,7699,448,32.4
10121,156,6045,749,12.4
7756,612,8615,110,65.5
13602,148,5725,393,32.7
11633,364,5975,230,53.4
11712,577,9674,80,80.2
10831,407,13554,1093,98.1
231,437,10475,1017,67.8
7651,610,8717,83,55.6
9838,645,572,621,67.8
6565,118,12835,247,78.1
7524,91,106,507,84.8
8623,481,9146,253,93.0
7495,542,234,935,13.3
5317,690,10112,992,96.3
11415,181,9799,1093,76.4
197,12,6064,981,86.8
11104,389,12523,563,30.9
3681,613,13826,623,64.4
6192,205,3296,256,19.9
13143,605,13214,1004,13.0
4840,711,3216,624,86.2
12140,413,10529,499,83.7
4917,368,3175,801,90.3
3148,541,8336,438,45.8
13061,394,8149,1013,84.9
5117,350,3869,419,97.6
7436,245,2863,419,93.3
4875,697,5676,480,49.6
3262,144,11677,49,93.4
7611,315,2975,756,59.8
12188,641,7475,111,44.9
13123,43,10904,647,44.8
6543,338,3563,277,79.5
11502,184,13500,136,36.6
10337,209,13377,53,12.8
9387,396,893,980,92.3
12042,407,6229,264,71.8
7476,705,9464,229,7.1
2046,38,1086,921,16.8
651,282,7610,1098,70.9
12867,526,6201,788,59.0
10220,449,1506,218,16.7
3185,47,5108,762,59.7
4044,549,2185,510,8.2
9259,709,9523,461,53.2
11802,607,3966,1017,8.7
9800,229,12486,24,3.9
509,128,10750,362,68.7
2889,26,9036,660,53.1
10129,395,123,1076,22.4
12593,631,6621,689,34.2
784,512,4572,972,57.5
5071,311,5919,259,51.2
12289,283,2109,165,15.9
1145,374,3957,756,22.9
1261,685,6889,493,24.5
13430,68,2049,958,21.7
5591,515,6947,348,7.4
2706,634,3371,94,8.4
6590,373,8389,484,85.9
5170,666,13706,256,73.8
8180,351,4307,554,29.9
4917,745,5013,961,48.7
10415,588,8165,208,60.5
11970,444,8503,947,62.7
7268,94,13627,553,64.1
13753,638,1007,441,23.8
10431,437,10960,178,87.5
6610,508,8177,362,19.2
8353,695,4116,444,84.4
12945,700,4561,613,74.3
12590,592,13021,504,29.9
6390,193,3324,712,16.6
13761,667,11191,474,37.9
5622,632,1265,1031,1.5
12907,474,5243,477,35.0
11765,107,7064,78,83.8
2515,399,13752,21,79.6
11072,159,11476,215,34.3
8544,711,13013,818,20.0
3228,541,1479,659,54.8
4936,41,828,3,20.7
12142,689,9026,1013,13.1
315,659,11870,293,44.9
7572,650,6363,232,72.7
8646,60,2383,79,76.0
3449,704,8218,140,25.8
9282,228,4937,478,44.5
12241,636,3888,1014,82.2
12973,244,10436,182,70.7
6279,422,8339,932,71.9
7513,531,12690,634,72.8
2610,26,7549,459,33.2
3775,53,2575,560,40.4
9175,581,1847,704,52.8
5919,3,10373,776,52.4
11193,317,13181,227,51.3
7092,694,12530,959,76.7
10054,736,3616,582,40.3
670,748,4576,152,66.3
5269,366,5560,924,49.3
8432,25,9579,646,34.8
814,683,13254,399,23.1
187,245,4927,255,84.5
12979,525,13237,946,39.5
963,520,4576,73,98.3
9015,294,12184,413,18.4
12559,361,4185,256,79.8
5749,748,11363,937,16.7
5304,350,12862,952,12.8
11607,686,8383,38,69.8
666,286,12267,280,84.2
5210,497,12519,795,44.7
6637,221,11287,376,40.7
11995,342,9386,491,79.1
9101,134,6337,684,88.6
11471,699,11604,897,66.2
7074,358,4917,897,78.1
12354,602,13714,98,83.3
5900,90,126,691,86.1
4631,221,11197,387,1.4
13755,43,5116,625,34.0
3971,249,7992,92,56.7
9570,91,5371,926,69.3
3890,285,9092,548,91.9
12047,349,2469,70,8.6
11721,549,11139,348,65.6
8964,146,1448,955,14.9
6790,58,9303,97,40.5
7603,638,2228,955,52.8
2734,194,9584,12,27.8
3505,477,49,76,90.7
1038,676,12090,1019,2.3
4637,645,6526,699,44.3
1047,594,86,323,81.6
2340,462,9601,840,62.2
13633,421,3502,580,74.4
1705,461,6414,964,89.5
337,97,12883,898,15.1
9680,738,2799,448,87.1
12990,358,8208,371,32.7
10664,89,2661,3,94.6
1255,534,1974,338,75.4
546,289,3614,684,12.6
3456,349,7384,307,3.3
11535,347,254,861,74.7
89,205,4002,619,99.9
5199,130,1680,288,50.4
4541,664,13257,891,36.7
11964,444,6155,647,54.8
5882,575,2660,1011,77.6
7878,199,9146,369,59.7
5028,403,11480,45,89.0
7262,138,5784,594,46.5
7830,645,8586,135,29.7
3409,169,4326,832,19.4
9729,295,9987,1050,67.3
11881,309,7148,1053,83.2
2403,631,7945,406,58.6
79,604,569,896,24.4
12346,140,2194,457,79.7
12593,486,8793,1040,8.5
13691,95,8232,404,82.8
5736,535,4593,610,77.7
9592,721,5979,595,36.2
3278,512,5059,736,16.2
13715,178,9590,475,65.9
899,718,2502,680,73.7
12470,82,13525,288,3.7
5730,250,3124,927,67.0
5925,587,2008,139,41.3
3923,122,3271,593,2.8
5293,496,13735,666,71.5
11058,175,6465,927,64.8
3394,715,7670,659,12.8
741,427,2053,502,31.5
7321,662,10421,719,53.6
7613,575,2445,525,86.3
4398,48,11714,702,22.3
1,536,12641,745,16.1
6377,143,9158,1085,97.8
4789,428,8259,759,82.9
1162,279,13957,383,66.6
9978,470,7574,107,20.4
568,25,9844,661,77.4
6541,600,2225,736,66.8
676,202,10117,1020,92.5
1451,458,5909,416,49.4
4070,74,7879,496,51.1
6235,448,5848,3,54.8
1983,428,10046,816,11.2
10954,702,4683,182,47.4
4592,410,11153,379,48.0
5166,402,12278,439,35.0
286,385,9800,41,74.0
5636,175,9083,849,42.0
4900,507,8184,1095,73.5
727,469,1,237,74.5
4405,140,12386,876,8.6
1814,617,676,454,74.2
4114,500,6562,25,29.8
5825,440,5875,620,70.6
825,188,13506,352,20.3
3864,487,8442,427,17.9
9024,464,97,804,4.0
9999,313,5181,944,51.1
1359,367,10232,436,9.9
3828,171,4590,177,88.8
2727,479,10717,965,66.5
5195,83,1030,334,55.7
5771,22,1922,407,88.9
4187,380,9027,907,81.2
6372,705,6840,246,1.3
5860,490,3692,200,6.9
11151,710,10109,345,69.3
13152,87,11184,1095,92.7
4526,368,8436,460,32.0
5998,22,11105,939,10.2
11075,401,12787,72,7.8
11059,413,12332,24,56.3
6671,130,10875,609,39.6
2368,547,4682,866,15.5
471,67,5331,109,88.1
13879,714,2774,951,40.2
2158,556,13522,424,65.4
5871,263,9354,952,67.1
3799,356,2972,990,66.6
7817,223,9760,996,95.1
8833,624,6129,360,12.2
424,194,5426,479,72.2
2255,86,7667,408,78.0
6545,64,9346,255,26.5
9814,125,745,963,5.5
2526,733,2997,253,15.1
1602,369,8734,641,46.0
8896,305,13845,1075,40.4
10504,231,1754,1035,44.5
525,426,9638,474,87.3
996,370,10501,315,21.7
11586,626,6428,952,60.2
10137,625,4361,64,20.9
12582,491,5513,75,91.5
11361,476,11466,542,32.3
1451,391,9027,512,84.0
3679,468,495,581,39.1
1622,538,10037,560,40.3
10550,120,4292,915,34.4
8617,467,2936,707,93.9
6519,89,12708,328,89.1
11078,143,9296,372,70.9
6441,116,8322,337,76.2
8967,465,5182,280,19.8
8483,727,13335,672,8.7
2417,226,10765,145,56.9
6474,441,7465,353,61.7
11796,338,13779,1069,85.5
8740,624,9565,800,43.5
1031,589,5008,25,47.8
6887,487,2403,120,68.7
8088,535,13429,449,38.7
4107,91,8687,496,11.7
829,497,10130,999,46.1
3490,591,12240,1032,41.9
7372,618,13421,1014,86.3
9003,723,687,1074,72.7
4716,570,9478,419,13.1
7155,367,10435,1025,32.1
6127,290,11255,734,43.4
594,533,249,86,86.8
12054,647,1788,987,95.5
8291,552,1362,673,79.8
1557,277,4920,892,16.5
9175,442,4891,967,41.6
1870,88,7952,546,44.8
13102,342,12032,975,87.7
7998,461,13974,322,47.1
9547,190,7053,621,76.4
8947,634,9378,974,87.3
7660,186,1902,161,93.3
5446,424,5365,47,9.1
9585,423,6752,542,61.8
2241,675,12884,391,22.3
2267,502,9973,742,75.9
7461,449,10645,414,82.6
3346,209,2657,817,81.6
1390,489,10985,162,5.6
12755,674,2635,278,97.0
9395,227,7102,756,33.9
4861,2,13057,960,78.7
10746,147,1130,1100,64.6
2787,286,12232,817,64.8
13110,352,3892,576,89.6
13640,215,10875,630,41.7
11195,155,1725,255,90.0
2241,665,3180,948,88.8
8999,260,5817,294,24.0
11255,596,3127,1017,3.8
11971,158,9512,506,8.2
4491,563,11450,432,4.7
8580,545,2060,753,9.3
59,207,7437,525,80.3
122,73,2421,395,49.4
3312,28,10647,128,67.2
1349,108,2076,1086,3.9
1470,8,191,145,87.9
12257,426,6278,644,8.7
5399,354,7102,116,61.1
13439,343,7554,755,100.0
12544,128,13873,957,37.0
4950,741,2139,300,99.9
9291,202,9001,398,74.2
12227,526,11272,556,48.0
11867,321,13541,530,86.6
10148,594,2115,354,33.2
9395,581,9307,798,86.6
10295,266,7780,996,95.2
8145,79,9543,20,58.4
13376,497,11466,999,91.2
1505,226,10471,255,46.0
8029,134,3985,1063,98.9
10569,652,10551,136,55.0
7243,269,6368,843,20.4
1442,475,3263,327,97.4
10547,60,3121,1082,43.1
10248,624,12698,263,5.0
10819,591,13880,268,14.9
1551,260,5170,349,97.9
866,702,13834,88,16.1
771,548,823,430,9.4
979,728,9017,122,30.7
11555,519,12325,914,18.0
11419,472,329,967,57.2
9968,359,3210,42,11.7
693,174,3444,238,31.7
3709,178,5838,326,91.4
11014,673,1639,172,49.9
5954,558,8116,125,94.9
10562,662,8510,924,9.2
8607,403,13983,161,31.9
12660,145,9310,240,85.0
10697,15,1898,485,79.4
10795,739,4925,47,80.3
8858,3,653,256,14.5
12803,532,237,837,98.8
9434,748,8615,358,15.8
6268,182,13269,949,33.6
5912,166,12663,663,53.4
11623,40,10584,1025,63.2
7855,485,1202,605,8.4
2000,264,2239,498,32.2
12629,608,9946,99,89.5
4813,289,7112,686,6.7
4757,714,5341,1089,63.9
4788,705,6593,720,27.1
4871,669,1129,721,81.8
7960,86,1515,388,55.5
3712,53,10978,318,21.8
5302,245,1799,406,15.6
2914,132,13531,56,1.5
3166,214,1266,546,43.2
8494,470,12231,148,82.4
10230,328,1096,370,23.3
5340,734,9094,833,52.5
2642,242,6575,449,72.5
8830,353,13803,974,60.9
10223,480,10755,110,47.4
5578,488,7151,991,57.1
3938,595,9338,185,15.5
204,431,5005,351,90.5
3791,217,9265,140,54.6
