5650,168,192,7506,15,4.2
6489,931,685,4794,11,4.6
9998,6,62,12873,13,1.7
9296,918,490,4374,10,4.1
1969,290,695,244,10,2.3
4800,143,341,3300,11,3.0
4326,22,404,4169,12,2.9
2383,312,477,11670,9,3.2
3378,986,350,6825,14,5.1
7018,442,501,1392,17,3.7
1388,31,566,9356,16,1.2
6451,427,370,2824,15,2.4
411,413,125,11911,15,2.8
819,368,100,3421,13,1.8
8488,227,629,1560,16,1.6
2471,85,597,9907,12,3.4
1995,288,199,9587,16,3.9
4017,474,203,1187,14,5.0
4366,74,553,5389,12,1.5
9773,539,145,5776,9,1.8
4083,430,380,3508,14,5.4
5363,690,379,13472,13,2.9
4341,602,317,5983,17,4.1
6295,984,115,167,12,4.1
6590,731,691,278,14,3.4
2587,598,326,4724,15,4.4
8852,672,272,6468,7,4.6
387,222,595,13682,12,4.1
2068,509,257,10207,12,5.3
2039,893,609,12858,11,4.8
8326,688,492,10194,11,4.2
699,670,551,2272,9,3.0
792,105,146,1580,12,5.2
8575,382,524,1051,10,2.0
6676,137,426,10888,17,1.2
715,987,257,13332,17,4.4
8554,1,319,6467,7,1.8
9671,529,34,9386,10,4.2
1723,386,98,8746,16,1.9
4297,704,552,5544,14,4.5
923,736,344,13763,9,5.4
4,480,340,12348,9,5.7
9589,568,2,6343,14,3.0
6310,671,224,10870,12,4.7
7593,463,500,3063,7,2.9
553,196,145,12267,11,2.5
6414,944,339,10503,12,4.1
8891,872,692,1483,16,2.0
2854,923,276,12011,12,4.9
7675,539,255,10044,12,2.9
4027,674,331,8357,7,3.9
698,596,417,13280,8,4.1
8281,345,583,13513,11,3.7
9055,203,355,8489,10,5.5
5580,139,487,12316,17,3.7
8099,198,309,1715,15,4.2
9217,803,459,8728,15,2.9
8074,827,538,10237,14,3.1
7842,737,366,10781,13,5.6
7153,683,533,1903,7,2.3
4525,168,682,3459,10,5.8
7304,252,326,11462,11,1.3
29,653,478,11964,7,4.4
7735,99,454,11872,15,3.8
2247,165,70,11603,9,2.5
5025,317,483,12133,15,4.3
614,385,448,10863,17,4.1
2546,352,195,4979,9,2.0
6917,972,291,5765,15,2.2
418,867,132,8629,9,5.2
6234,443,631,5350,16,2.7
5275,494,146,8773,13,1.5
5466,109,79,9489,13,4.9
1994,823,426,1213,14,2.4
6514,24,146,5119,14,1.6
6610,610,596,9927,9,6.0
3733,581,486,3994,10,2.1
1001,568,534,11553,12,1.3
3526,299,395,13066,15,2.0
953,740,108,8924,14,4.0
1063,499,281,2205,11,5.0
8860,30,55,3164,7,2.4
8503,153,405,1029,16,5.1
3948,475,634,7919,16,5.2
9861,289,78,5284,11,4.5
8833,847,561,6404,16,5.1
3862,426,190,12445,17,6.0
4089,694,660,10123,16,2.2
3230,872,567,12206,17,3.6
2277,457,609,13952,17,5.0
2132,945,677,2084,8,3.1
2633,409,585,12743,9,1.9
1154,656,133,6497,15,5.1
434,399,263,8971,9,2.5
7277,208,35,8434,16,4.0
5994,922,50,9836,10,3.8
5907,37,47,12495,8,5.4
8530,55,166,4494,12,2.9
765,263,610,9376,16,2.7
3580,517,77,11311,17,2.7
7452,935,261,9041,13,4.8
7137,441,117,11244,7,3.3
3117,31,374,9289,13,1.4
2101,479,375,2417,14,5.5
3661,66,663,2854,15,2.0
6228,136,432,13519,7,4.7
9075,552,375,4959,10,3.2
115,216,507,2546,17,5.9
1764,464,331,6381,13,4.9
640,261,489,2947,9,4.2
549,360,94,9468,13,3.0
6042,59,43,13708,14,4.1
6199,101,664,10023,13,1.4
700,519,305,2270,10,1.4
474,455,325,678,11,1.8
3300,754,543,11493,9,5.6
3929,429,132,10807,11,1.7
2781,285,353,4225,11,4.5
1544,537,427,316,13,4.3
7702,711,272,3454,9,5.3
1310,635,678,637,16,1.8
2529,657,517,3987,15,1.0
9069,797,136,11559,9,3.7
6558,163,601,9772,15,3.6
4992,773,481,13937,11,4.2
2777,90,570,12893,11,2.5
1658,930,646,10144,15,3.7
7672,224,16,6677,11,2.0
185,282,346,781,16,5.1
3950,155,11,11245,8,3.7
9810,572,562,1761,14,3.1
5883,408,87,10218,11,1.0
5065,791,397,5211,13,3.4
7713,891,169,1152,16,5.2
7680,486,247,9161,16,6.0
9247,214,618,6792,16,4.9
3205,963,97,13176,7,3.3
4666,256,203,7283,16,3.4
5237,856,607,8693,11,5.4
8003,292,697,7380,17,2.4
5026,995,378,3947,11,2.5
4686,337,245,194,17,4.9
4552,579,519,9719,9,5.6
8795,729,489,2763,10,2.7
9062,858,326,12767,12,3.6
1291,593,570,7782,14,3.2
8226,272,320,891,7,1.1
48,482,31,5344,7,2.0
1269,652,689,2314,10,3.9
7853,768,537,10862,14,1.8
2888,192,668,12057,12,4.5
9461,660,350,11642,16,3.4
8921,119,665,11267,8,2.6
7917,159,571,1128,7,5.8
3000,215,612,11747,9,3.7
5654,248,309,4098,10,2.1
3422,164,562,2176,15,4.5
5847,544,79,8338,9,5.4
7150,559,363,7337,16,2.6
4084,181,627,10070,10,4.8
3387,286,376,6658,8,2.8
2537,422,416,1938,15,5.5
600,501,424,13800,12,2.0
7616,422,532,11460,17,3.1
4302,863,324,12292,12,4.4
757,355,20,8788,9,5.1
4772,655,38,5071,7,2.0
8087,749,590,10007,14,3.3
4081,327,419,11805,14,4.5
7777,115,436,13821,11,2.1
6894,382,204,506,7,4.5
7685,200,140,13408,9,2.5
9046,500,25,3854,14,4.8
3727,3,403,9264,10,1.7
7760,448,623,6209,16,2.0
95,311,440,2317,15,4.9
762,503,407,3034,11,2.2
32,977,74,6784,17,5.2
8055,713,459,6960,13,5.7
22,994,265,4523,14,2.6
8056,930,547,4871,15,4.9
2322,527,203,6904,12,2.2
3077,299,414,5747,13,5.0
5648,37,152,236,7,5.9
9756,868,245,5266,14,4.2
3628,398,210,13902,17,3.0
7748,997,555,2762,11,5.9
9922,26,172,11062,12,5.4
3829,239,490,7654,10,2.7
1822,761,343,10303,12,4.8
537,526,188,41,9,5.0
9322,508,254,13892,13,3.0
2191,127,675,7616,13,2.2
1538,500,622,6708,8,3.0
4420,970,377,14011,14,3.5
2439,481,351,406,12,2.5
8595,755,254,11668,11,3.9
5533,78,446,5996,10,5.8
1746,961,450,9755,10,2.7
801,224,75,4684,12,1.8
3714,595,83,10671,10,2.1
8354,637,386,11597,7,5.7
3366,437,528,2035,10,5.3
8172,188,157,5690,14,2.0
9013,544,277,4661,10,3.9
7143,283,625,3547,7,4.1
5322,816,202,6658,16,4.2
5867,409,440,5183,10,4.8
7904,392,17,8593,9,4.2
2227,594,640,4382,14,4.2
5046,526,604,7038,8,3.6
7669,985,260,3273,14,2.0
184,329,331,7757,10,3.7
829,905,520,4236,14,2.4
3890,843,214,9590,7,1.9
282,442,157,706,14,1.4
1544,197,49,13414,16,5.7
7816,455,429,4702,17,3.7
4636,610,438,12840,9,1.5
8209,472,278,8255,10,3.3
95,142,133,12822,12,3.7
8752,23,191,6343,9,1.7
7755,448,38,8195,10,2.4
1209,805,17,9751,10,5.8
773,851,262,13853,8,2.4
334,121,576,5296,10,5.1
612,302,186,11427,16,2.2
5929,148,556,6130,14,5.3
9633,896,506,4273,15,4.7
5959,349,344,8388,13,5.2
3833,351,279,6656,11,2.8
1753,211,207,12691,9,1.8
478,172,280,6773,13,5.7
9289,32,609,8817,9,2.4
391,539,605,5387,13,1.8
8475,271,308,2834,8,3.4
8600,632,186,9347,9,1.1
5714,766,207,151,10,2.5
6281,157,97,9462,9,5.0
4558,37,625,4356,16,4.6
2895,872,686,13542,15,1.4
3036,878,32,12528,11,3.0
3239,386,119,7962,7,4.2
959,23,399,9726,9,2.9
3032,61,163,684,13,5.1
3080,198,74,8429,9,4.2
7421,621,213,3609,9,2.3
3925,907,19,7506,9,1.7
7926,48,518,13533,9,5.2
9130,388,322,10883,16,5.1
7638,258,527,13770,14,5.7
1757,113,662,8059,11,3.8
5644,281,75,10352,10,2.6
8558,827,518,13279,9,1.8
2648,94,618,4685,14,3.6
8952,703,627,13883,16,5.3
6107,372,343,8825,8,1.5
9566,784,62,2725,17,2.0
8247,731,529,1396,13,2.2
2287,793,580,8265,10,4.9
1405,591,361,10997,14,5.9
9469,511,40,10384,14,5.7
5966,163,659,9443,12,4.0
9322,164,339,4838,11,2.2
1774,790,39,13243,16,4.8
3727,696,663,4267,9,5.1
6204,765,193,5735,12,3.5
5399,521,467,9982,15,5.2
1042,874,552,204,16,1.2
6659,111,659,695,13,5.1
4201,538,352,3227,10,3.6
7934,506,139,6475,14,5.3
6442,603,494,12326,17,3.7
4157,788,417,2249,9,5.8
8919,350,441,1212,16,3.5
2863,783,691,1358,14,3.3
6761,593,661,4789,14,1.5
2230,687,538,4253,10,3.8
9871,144,369,8775,13,4.8
2876,538,272,8878,8,1.7
7206,575,169,8637,11,5.0
7489,9,579,4471,15,3.2
6408,900,363,10080,16,3.9
1551,40,463,3311,16,1.3
2208,985,352,11685,10,4.4
7739,289,476,1818,7,2.9
9803,410,574,3036,17,1.9
981,882,644,1038,14,1.5
5441,460,527,2184,10,2.0
6645,59,296,7992,7,5.7
5638,395,521,8450,16,1.4
4070,415,313,6276,10,2.1
8951,650,562,2905,7,1.6
8240,905,562,6305,11,5.0
5321,44,290,12754,8,3.5
5727,551,537,6090,13,3.0
1221,343,93,7236,12,3.6
843,209,627,6576,8,1.6
8267,521,506,6372,12,6.0
2948,441,602,10172,10,4.2
744,496,607,10569,14,1.5
264,428,417,13848,10,3.4
2279,992,680,1426,16,2.2
7606,843,234,1745,7,4.6
597,755,389,2739,10,4.4
9577,685,262,12001,14,3.9
9926,544,317,12694,17,5.3
1511,581,307,13332,8,4.1
6101,798,416,9295,13,1.3
8600,474,355,556,8,5.5
5491,773,46,2478,11,5.9
696,382,642,7637,15,4.1
1807,2,601,8106,7,5.2
4739,756,565,7317,13,4.1
8820,328,188,8077,8,2.1
8444,304,265,6551,8,5.3
5502,680,89,2063,14,2.0
9356,979,137,3773,17,4.5
7949,807,479,8658,9,1.9
2834,416,578,9156,12,3.5
9113,216,60,1687,10,5.6
9626,728,135,5969,12,4.4
503,304,145,3151,7,4.2
2468,430,327,11785,8,1.4
8721,568,387,2725,12,4.1
3313,856,239,5219,14,4.4
9090,48,475,1096,14,2.6
7552,92,649,6852,15,4.7
4440,501,197,9649,13,2.5
4984,593,678,10264,9,2.3
5712,322,319,12376,17,3.4
7773,461,542,8369,14,5.1
9930,492,545,5435,12,1.2
2214,900,261,3015,16,4.1
6400,161,102,442,16,4.6
3358,601,452,11525,14,5.6
150,927,212,5941,14,4.6
3573,625,43,4047,12,4.9
3685,388,149,1342,16,2.5
6156,119,89,2850,15,1.7
3771,740,39,6180,17,2.9
9463,223,619,3473,7,4.4
8062,110,471,11831,8,1.5
2080,683,692,5890,10,5.1
9935,438,624,4673,12,1.5
5479,53,261,1770,12,5.1
1633,299,556,10558,16,2.8
4042,4,2,7615,15,2.0
280,704,481,12171,9,4.2
4606,875,381,3874,13,3.4
5883,354,242,1977,9,5.5
5668,253,607,3364,17,4.9
3597,206,193,181,8,3.3
5052,160,683,11062,15,3.2
1338,187,508,3306,17,4.2
2964,348,451,5932,14,4.1
2331,154,527,5299,9,2.8
2880,364,227,355,9,5.3
7055,266,313,8206,8,2.0
7708,105,379,13137,16,3.9
1749,342,171,5885,8,5.2
6976,851,612,4451,12,3.9
3844,463,438,11490,10,3.3
4786,763,592,9495,14,5.5
8372,79,271,246,9,4.9
3748,52,24,12061,15,4.7
8667,739,25,12979,12,3.7
5536,670,510,8065,9,5.9
5693,594,644,6674,9,5.3
2893,583,283,9074,11,1.1
2343,444,42,4596,10,1.6
5184,476,454,3151,7,3.7
2399,686,93,12673,7,3.9
8093,285,684,8036,16,3.4
2762,534,218,2617,17,5.7
8472,6,520,6350,10,3.4
8151,631,690,11908,10,2.9
714,747,425,8908,12,4.7
7030,873,230,1640,11,1.6
2698,500,523,1073,12,3.1
2424,344,268,8550,17,4.0
3947,750,526,5823,13,5.9
5374,87,494,12892,11,3.2
6034,620,431,11449,13,4.4
5243,53,300,4279,16,1.8
1914,930,373,11846,16,4.6
9259,607,550,2074,14,4.0
1339,87,618,8721,16,1.4
866,516,486,2463,10,4.2
7055,668,269,13054,12,2.7
1621,210,341,1044,7,2.2
6792,772,421,2629,16,5.9
8774,380,262,1860,17,3.2
952,660,192,8633,7,3.9
4102,173,88,6035,8,1.7
6544,373,33,10095,14,1.3
1924,525,582,4265,16,1.8
2336,918,581,11921,9,2.8
8967,831,612,325,11,4.5
585,421,644,3677,16,2.3
262,727,209,10147,15,3.7
5761,894,608,6060,7,3.7
8248,211,671,11095,10,2.3
2501,914,673,5176,9,1.3
3811,224,79,12646,10,2.1
2122,526,102,9649,15,4.8
9189,121,323,2043,15,2.2
7236,701,593,9612,15,2.5
6117,773,62,8249,12,5.7
8524,661,454,6939,12,2.8
1973,409,492,4067,7,5.5
3847,946,334,12803,11,3.4
6212,219,605,12962,9,1.1
3195,1,231,72,10,5.8
9925,511,524,7218,13,1.2
3885,54,677,5654,15,3.2
4327,307,557,10327,16,2.7
736,394,675,12213,8,1.6
3072,331,261,12197,11,4.3
9341,409,452,12569,11,3.0
7934,896,254,12769,15,4.7
3665,334,596,10795,11,3.7
5215,240,508,12986,7,5.1
9527,522,176,12029,17,3.6
4736,528,168,894,16,5.7
2341,615,44,2294,10,3.5
193,309,491,11903,10,1.5
9872,831,624,6502,7,4.0
4651,745,227,9953,9,2.2
8338,226,101,5487,13,1.6
8717,66,171,11650,17,1.5
1760,666,105,6876,14,5.9
2321,155,638,5161,17,4.6
146,704,641,8054,17,2.5
3659,99,405,7645,14,1.1
6189,119,337,12979,16,3.8
9983,775,337,776,17,4.5
4429,998,119,392,9,4.9
2620,942,79,4551,7,5.5
2030,49,104,9814,9,4.3
3421,6,213,5495,9,3.0
4811,182,105,10754,14,5.9
2908,799,214,3656,14,3.4
1507,221,228,12959,9,4.8
8158,82,173,7746,12,2.0
8303,127,552,13373,9,6.0
6112,619,123,11447,9,4.0
7658,5,563,2212,14,3.9
9379,863,155,9878,12,2.8
7186,761,162,12065,7,3.3
2758,678,456,14001,8,5.2
3187,470,607,2962,16,3.6
4932,984,674,9478,7,5.9
4004,987,552,2932,13,5.7
8078,464,233,13963,9,2.1
7607,806,653,5870,15,3.1
9889,366,596,3050,11,1.1
597,332,17,990,12,5.4
3588,65,90,12832,16,2.8
9443,536,117,9643,7,4.0
893,550,582,5809,7,4.0
257,283,295,3087,15,5.3
9605,926,490,7305,17,2.0
9717,215,275,1058,7,5.6
1497,913,520,12556,15,2.4
5462,677,469,13464,14,3.5
1370,562,600,119,14,5.6
9035,874,88,12189,10,4.8
4539,427,85,12011,8,1.7
6859,416,254,13074,12,4.8
6717,76,453,12193,12,5.7
978,171,657,8863,15,3.0
7461,408,30,5622,15,2.2
7239,379,673,11400,17,1.6
5106,299,613,8030,12,5.2
2792,320,393,13910,13,5.2
8466,403,246,7421,13,4.8
3960,301,366,704,12,3.7
3846,453,57,3071,11,2.1
3388,153,384,9180,7,1.2
9817,233,350,8,11,4.0
150,118,555,12628,14,4.4
6367,622,635,11074,16,1.7
8757,418,565,3297,15,5.1
7783,593,129,12774,12,5.3
5078,948,216,6363,13,2.6
2408,75,422,8482,17,2.8
1303,598,177,1531,16,2.5
6489,659,656,9428,7,3.0
7999,149,343,12983,16,2.4
6970,658,195,6543,12,4.0
9136,534,603,12496,10,2.4
586,3,342,9743,14,4.4
6868,183,15,10756,17,3.6
6872,683,159,7613,14,4.2
1200,873,469,10417,11,4.1
5075,531,94,5052,8,2.6
3935,136,41,5647,12,2.1
4056,341,2,1702,16,5.0
5346,370,182,12375,7,1.9
3711,571,40,1856,13,2.3
2591,993,425,11402,12,1.8
7974,971,205,8010,11,4.9
869,420,544,12651,11,1.5
3469,728,362,5004,15,2.5
759,474,362,648,10,3.3
931,49,59,12364,15,3.5
2297,708,566,5527,15,2.6
9815,173,699,9024,14,5.3
4341,162,140,13782,10,2.2
3313,138,504,12363,12,5.3
1191,374,379,13901,9,4.3
6280,458,36,13387,13,5.2
8241,479,481,12125,7,3.3
5280,250,462,6635,13,4.3
4178,900,139,11845,11,4.8
1091,966,366,3935,8,2.6
6565,336,444,9322,9,5.0
3821,821,528,10224,8,4.2
3314,133,545,4652,7,1.9
5848,332,294,12390,8,2.2
9208,605,462,4367,12,2.5
2105,717,310,2475,16,1.5
8392,254,449,1273,10,4.9
621,465,30,10389,12,2.4
1928,784,14,13683,15,3.8
4671,902,124,8765,14,4.7
868,940,137,12976,16,3.5
6565,530,336,7308,17,5.3
1173,996,205,5891,13,4.8
3528,249,659,1781,15,2.2
8638,136,511,9557,9,3.4
8495,499,383,7650,12,5.5
871,802,212,4586,7,4.0
643,873,420,2085,15,3.5
5596,609,494,12952,14,3.9
1826,442,116,13963,7,5.5
777,184,180,6821,12,4.7
8936,734,150,2327,11,2.4
3499,65,583,8388,15,1.1
5281,140,614,11364,9,2.8
8157,876,193,8930,9,1.1
5705,142,489,3673,8,4.9
4826,961,109,1130,11,3.6
8977,879,401,9573,12,1.7
5073,744,696,1141,14,2.8
9739,362,438,11630,13,2.3
8589,97,694,9807,11,1.1
5664,563,660,6155,10,3.9
6108,513,665,3985,14,2.6
1613,546,385,6900,13,4.3
8516,639,379,9632,8,5.5
1888,413,490,5005,9,3.2
7161,108,140,749,7,3.4
3104,118,79,8978,7,5.2
8365,422,585,3978,10,5.7
9661,254,2,9809,11,1.5
1926,113,610,5356,13,3.2
9544,537,373,6245,10,5.0
8652,447,600,2307,10,5.7
9902,599,260,13995,13,4.6
1131,457,218,8847,14,4.9
4717,623,402,12081,15,4.8
429,672,632,4630,11,5.6
9194,149,570,13140,14,4.9
6139,147,16,9536,12,5.0
544,797,514,12989,10,1.5
5543,788,66,1651,7,5.6
8372,871,104,8286,17,1.4
9880,470,527,7680,8,1.4
7403,783,440,12936,10,2.4
6763,689,240,11097,12,4.9
5061,400,444,4768,16,2.7
902,693,143,10922,8,5.6
7862,323,254,10402,16,3.8
510,269,397,13834,7,4.4
4831,353,6,7102,14,5.9
6981,691,556,3446,9,1.8
9079,491,251,11268,16,5.6
5391,285,160,2372,9,1.4
8786,688,269,8270,8,4.1
2111,71,521,2054,14,5.3
6564,74,530,7534,10,5.9
6874,35,503,8118,14,2.4
6847,429,405,5925,16,1.3
882,709,511,13478,10,4.0
7450,916,124,12309,15,1.3
2086,683,567,13387,14,3.6
3315,325,638,4089,15,4.5
5588,598,384,3448,9,3.0
699,287,680,5370,10,2.2
7215,874,572,12665,9,5.1
2556,344,394,12655,10,3.7
6815,344,463,730,8,3.8
1954,244,330,6803,12,2.4
4991,736,129,12151,10,3.9
8331,655,84,3073,14,5.1
3482,13,50,1778,17,1.7
3536,337,340,2462,11,2.3
8557,455,28,12272,12,4.4
3884,417,32,2365,13,5.0
4276,427,479,13084,15,5.3
6864,934,123,1390,7,5.9
7718,940,587,3913,17,4.5
184,64,52,2300,14,3.9
6970,346,15,10195,11,1.9
5178,620,379,2612,11,2.5
82,250,294,5072,16,2.7
6448,502,178,13177,14,3.3
913,216,207,11518,15,2.1
9335,149,501,11891,13,3.4
83,37,398,13182,7,5.9
78,510,416,5451,16,4.1
3783,365,62,7328,10,2.2
3992,807,391,4531,7,5.4
6306,32,672,8423,8,3.4
6118,387,294,5067,14,2.7
6655,70,639,833,16,3.9
8994,399,131,1790,13,5.9
8830,38,467,8971,7,5.0
1392,796,582,8312,14,1.7
9380,111,384,11054,13,1.3
4425,603,33,5056,16,4.9
6311,978,81,8939,17,3.1
1393,23,631,985,13,3.5
4983,806,433,9780,16,4.7
1000,462,16,1710,14,1.4
9385,371,196,6450,7,5.6
1589,880,236,3957,12,2.7
1882,256,646,9749,15,1.7
5658,598,321,1175,16,2.5
4686,460,598,11996,11,2.2
9117,255,290,10034,7,4.0
9079,70,500,6921,16,5.6
8231,244,295,4916,13,5.4
8421,791,481,10927,14,4.0
495,406,670,3635,9,5.2
2390,405,473,4428,11,3.2
4570,818,685,10149,12,5.0
2514,810,149,13016,14,2.3
5387,964,264,9697,11,2.6
8825,206,432,11917,15,3.4
8968,225,597,4345,10,4.7
4676,408,489,6807,11,2.2
1694,252,511,5325,11,3.7
6527,550,372,10943,14,5.8
8478,392,5,5998,10,3.3
6127,757,594,11954,16,2.4
9530,322,611,7053,8,2.1
8854,162,581,12737,10,3.4
7122,79,136,9595,8,1.8
5423,35,679,6907,17,4.2
4106,552,325,8424,8,3.7
6112,858,336,6317,10,2.4
3433,404,650,11349,10,5.4
6055,605,79,2145,14,1.7
1996,485,493,3997,16,1.1
350,672,208,6237,7,3.4
5826,818,238,12278,10,3.3
4224,433,420,5618,16,4.5
712,376,5,7872,7,1.7
2266,657,518,3117,10,3.0
3055,560,293,26,12,2.7
1391,56,328,6097,8,4.1
7299,58,554,4254,11,2.5
653,537,21,9241,15,1.8
6246,53,561,12051,14,2.5
940,67,139,2783,16,2.8
658,73,378,12412,16,4.8
2749,832,530,10613,14,1.6
7859,396,89,11043,16,4.7
4267,49,552,12281,9,2.8
161,444,445,2974,7,2.7
530,79,308,12,17,4.2
7200,884,400,10418,17,3.5
4693,235,63,12970,15,1.1
2680,668,227,12559,11,2.6
9436,851,24,7840,17,1.0
3449,205,224,9730,15,2.7
8050,862,341,10857,14,2.3
7517,136,227,4884,9,4.2
6869,462,609,10519,8,2.6
6843,305,577,13396,7,1.2
1977,651,45,9480,8,1.0
4755,966,421,3331,8,2.3
650,571,492,4830,13,5.3
7347,624,679,5022,7,1.6
993,290,37,11506,13,2.6
4704,924,88,1211,8,2.7
3412,956,501,5062,11,2.0
4375,205,484,12446,14,1.7
5950,525,532,2088,14,1.9
7630,380,239,6455,16,3.3
1615,392,353,2470,16,4.9
8724,15,153,4468,10,5.2
4504,915,532,11758,8,2.5
3996,440,696,6188,13,5.4
2340,804,242,4351,9,4.0
7875,774,630,13898,8,2.0
6323,322,9,7273,13,4.2
1574,969,593,5737,8,5.5
9011,516,545,8316,9,1.6
3541,584,381,13350,17,4.8
6225,248,67,7697,9,4.0
689,617,267,12862,11,1.1
2574,12,410,2970,13,2.1
7548,940,437,679,14,3.2
8486,561,102,2103,15,1.3
9945,885,635,12009,17,5.6
5618,122,161,7404,15,2.3
6320,388,545,6220,11,4.2
1285,659,514,1612,14,2.9
2508,842,388,12055,15,2.9
1134,286,48,11329,16,4.8
8184,503,563,6776,17,1.6
950,352,190,8968,10,5.9
479,692,117,7004,10,3.1
9365,348,9,859,15,2.0
4627,395,544,3028,14,2.7
9085,672,368,3973,8,2.1
8160,442,462,9735,15,5.2
409,921,177,13768,16,5.5
770,686,93,9978,14,3.7
9338,946,375,11263,12,2.8
794,80,334,12613,10,1.5
5022,292,610,7462,14,2.5
3041,288,289,13066,7,4.1
9676,726,162,2139,11,4.1
7799,462,71,1470,16,2.1
5086,903,239,11528,12,4.5
9742,226,344,4549,10,4.3
621,180,270,5717,16,3.0
2732,252,405,473,8,4.8
1801,662,467,7999,14,3.2
6280,732,162,6442,13,3.6
6410,990,399,9322,12,5.4
9642,921,576,9421,13,1.2
9599,139,522,9306,14,5.9
2849,503,190,2822,14,5.4
6897,467,133,11184,8,3.4
125,840,453,6466,11,1.0
1314,325,427,8997,7,2.0
7138,304,311,12547,15,2.6
6380,797,361,6707,16,5.6
8232,816,451,308,12,4.4
8865,171,350,397,7,4.5
8117,774,453,2977,10,1.6
664,198,200,6312,17,1.5
3652,695,51,6979,15,3.2
5718,419,235,1891,8,1.1
8124,867,79,9390,12,4.9
1240,155,418,3806,14,3.8
8707,301,296,10932,7,4.4
4771,74,337,1268,17,4.8
974,126,211,13379,15,3.8
7941,111,423,13699,16,3.6
